Collar,Sample ID,Geol_From,Geol_To,Thickness,Chk,Comments,Lab,Dispatch_ID,Lab_Certificate,Dispatch_Date,Drill_Sample_Type,Sample_Mass,Sampler,Samp_Date,AuCheck_ppm_Au-AA23,AuCheck_ppm_Au-AA24,AuCheck_ppm_Au-GRA22,RecvdWt_kg_WEI-21
JES-25-113,676002,0,1.525,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,3.705,Yuvitza.Davila,10/04/2025,,,,3.64
JES-25-113,676003,1.525,3.05,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,5.23,Yuvitza.Davila,10/04/2025,,,,5.23
JES-25-113,676004,3.05,4.575,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,7.475,Yuvitza.Davila,10/04/2025,,,,7.47
JES-25-113,676005,4.575,6.1,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,6.27,Yuvitza.Davila,10/04/2025,,,,6.27
JES-25-113,676006,6.1,7.625,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,5.665,Yuvitza.Davila,10/04/2025,,,,5.55
JES-25-113,676007,7.625,9.15,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.085,Yuvitza.Davila,10/04/2025,,,,9.87
JES-25-113,676008,9.15,10.675,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,7.045,Yuvitza.Davila,10/04/2025,,,,7
JES-25-113,676009,10.675,12.2,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,8.96,Yuvitza.Davila,10/04/2025,,,,8.97
JES-25-113,676010,12.2,13.725,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,9.61,Yuvitza.Davila,10/04/2025,,,,9.61
JES-25-113,676011,13.725,15.25,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,5.945,Yuvitza.Davila,10/04/2025,,,,5.94
JES-25-113,676012,15.25,16.775,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,9.965,Yuvitza.Davila,10/04/2025,,,,9.96
JES-25-113,676013,16.775,18.3,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,11.115,Yuvitza.Davila,10/04/2025,,,,11.12
JES-25-113,676014,18.3,19.825,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,9.47,Yuvitza.Davila,10/04/2025,,,,9.48
JES-25-113,676015,19.825,21.35,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,7.04,Yuvitza.Davila,10/04/2025,,,,7.04
JES-25-113,676017,21.35,22.875,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,8.96,Yuvitza.Davila,10/04/2025,,,,8.98
JES-25-113,676018,22.875,24.4,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,12.205,Yuvitza.Davila,10/04/2025,,,,12.22
JES-25-113,676019,24.4,25.925,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,13.055,Yuvitza.Davila,10/04/2025,,,,13.08
JES-25-113,676020,25.925,27.45,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,9.58,Yuvitza.Davila,10/04/2025,,,,9.59
JES-25-113,676021,27.45,28.975,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,9.82,Yuvitza.Davila,10/04/2025,,,,9.84
JES-25-113,676022,28.975,30.5,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,11.475,Yuvitza.Davila,10/04/2025,,,,11.49
JES-25-113,676023,30.5,32.025,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,9.355,Yuvitza.Davila,10/04/2025,,,,9.36
JES-25-113,676024,32.025,33.55,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,11.675,Yuvitza.Davila,10/04/2025,,,,11.67
JES-25-113,676025,33.55,35.075,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,11.74,Yuvitza.Davila,10/04/2025,,,,11.76
JES-25-113,676026,35.075,36.6,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,12.065,Yuvitza.Davila,10/04/2025,,,,12.08
JES-25-113,676027,36.6,38.125,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,11.445,Yuvitza.Davila,10/04/2025,,,,11.46
JES-25-113,676028,38.125,39.65,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,13.365,Yuvitza.Davila,10/04/2025,,,,13.38
JES-25-113,676029,39.65,41.175,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,9.7,Yuvitza.Davila,10/04/2025,,,,9.71
JES-25-113,676030,41.175,42.7,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.755,Yuvitza.Davila,10/04/2025,,,,10.77
JES-25-113,676031,42.7,44.225,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,11.875,Yuvitza.Davila,10/04/2025,,,,11.88
JES-25-113,676032,44.225,45.75,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,12.13,Yuvitza.Davila,10/04/2025,,,,12.14
JES-25-113,676033,45.75,47.275,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,11.84,Yuvitza.Davila,10/04/2025,,,,11.85
JES-25-113,676034,47.275,48.8,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.89,Yuvitza.Davila,10/04/2025,,,,10.91
JES-25-113,676035,48.8,50.325,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.44,Yuvitza.Davila,10/04/2025,,,,10.02
JES-25-113,676038,50.325,51.85,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.28,Yuvitza.Davila,10/04/2025,,,,9.52
JES-25-113,676039,51.85,53.375,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.38,Yuvitza.Davila,10/04/2025,,,,10.37
JES-25-113,676040,53.375,54.9,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,9.875,Yuvitza.Davila,10/04/2025,,,,9.88
JES-25-113,676041,54.9,56.425,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,9.405,Yuvitza.Davila,10/04/2025,,,,9.41
JES-25-113,676042,56.425,57.95,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,9.8,Yuvitza.Davila,10/04/2025,,,,9.8
JES-25-113,676043,57.95,59.475,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.126,Yuvitza.Davila,10/04/2025,,,,10.13
JES-25-113,676044,59.475,61,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.355,Yuvitza.Davila,10/04/2025,,,,10.36
JES-25-113,676045,61,62.525,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.42,Yuvitza.Davila,10/04/2025,,,,10.44
JES-25-113,676046,62.525,64.05,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.27,Yuvitza.Davila,10/04/2025,,,,10.27
JES-25-113,676047,64.05,65.575,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.92,Yuvitza.Davila,10/04/2025,,,,11.09
JES-25-113,676048,65.575,67.1,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,11.375,Yuvitza.Davila,10/04/2025,,,,11.39
JES-25-113,676049,67.1,68.625,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.445,Yuvitza.Davila,10/04/2025,,,,10.44
JES-25-113,676050,68.625,70.15,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,9.75,Yuvitza.Davila,10/04/2025,,,,9.75
JES-25-113,676051,70.15,71.675,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,12.215,Yuvitza.Davila,10/04/2025,,,,12.22
JES-25-113,676052,71.675,73.2,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.425,Yuvitza.Davila,10/04/2025,,,,10.44
JES-25-113,676053,73.2,74.725,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,9.195,Yuvitza.Davila,10/04/2025,,,,9.23
JES-25-113,676054,74.725,76.25,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,12.11,Yuvitza.Davila,10/04/2025,,,,12.14
JES-25-113,676056,76.25,77.775,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.995,Yuvitza.Davila,17/04/2025,,,,10.99
JES-25-113,676057,77.775,79.3,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,12.725,Yuvitza.Davila,17/04/2025,,,,13.09
JES-25-113,676058,79.3,80.825,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.265,Yuvitza.Davila,17/04/2025,,,,10.28
JES-25-113,676059,80.825,82.35,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,9.02,Yuvitza.Davila,17/04/2025,,,,8.8
JES-25-113,676060,82.35,83.875,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,9.89,Yuvitza.Davila,17/04/2025,,,,9.9
JES-25-113,676061,83.875,85.4,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,13.86,Yuvitza.Davila,17/04/2025,,,,13.87
JES-25-113,676062,85.4,86.925,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,11.65,Yuvitza.Davila,17/04/2025,,,,11.66
JES-25-113,676063,86.925,88.45,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,7.68,Yuvitza.Davila,17/04/2025,,,,7.67
JES-25-113,676064,88.45,89.975,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.255,Yuvitza.Davila,17/04/2025,,,,10.26
JES-25-113,676065,89.975,91.5,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,12.15,Yuvitza.Davila,17/04/2025,,,,12.17
JES-25-113,676066,91.5,93.025,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,11.065,Yuvitza.Davila,17/04/2025,,,,11.1
JES-25-113,676067,93.025,94.55,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.15,Yuvitza.Davila,17/04/2025,,,,10.19
JES-25-113,676068,94.55,96.075,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,8.505,Yuvitza.Davila,17/04/2025,,,,8.51
JES-25-113,676069,96.075,97.6,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.18,Yuvitza.Davila,17/04/2025,,,,9.2
JES-25-113,676070,97.6,99.125,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.615,Yuvitza.Davila,17/04/2025,,,,10.63
JES-25-113,676071,99.125,100.65,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,7.505,Yuvitza.Davila,17/04/2025,,,,7.5
JES-25-113,676073,100.65,102.175,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,7.76,Yuvitza.Davila,17/04/2025,,,,7.76
JES-25-113,676074,102.175,103.7,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.625,Yuvitza.Davila,17/04/2025,,,,10.65
JES-25-113,676075,103.7,105.225,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,6.935,Yuvitza.Davila,17/04/2025,,,,6.94
JES-25-113,676076,105.225,106.75,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,12.12,Yuvitza.Davila,17/04/2025,,,,12.13
JES-25-113,676077,106.75,108.275,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.43,Yuvitza.Davila,17/04/2025,,,,10.46
JES-25-113,676078,108.275,109.8,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,9.93,Yuvitza.Davila,17/04/2025,,,,9.94
JES-25-113,676079,109.8,111.325,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,12.93,Yuvitza.Davila,17/04/2025,,,,12.94
JES-25-113,676080,111.325,112.85,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,10.96,Yuvitza.Davila,17/04/2025,,,,10.97
JES-25-113,676081,112.85,114.375,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,11.28,Yuvitza.Davila,17/04/2025,,,,11.29
JES-25-113,676082,114.375,115.9,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,11.165,Yuvitza.Davila,17/04/2025,,,,11.17
JES-25-113,676083,115.9,117.425,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,8.08,Yuvitza.Davila,17/04/2025,,,,8.08
JES-25-113,676084,117.425,118.95,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,14.06,Yuvitza.Davila,17/04/2025,,,,14.08
JES-25-113,676085,118.95,120.475,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,13.42,Yuvitza.Davila,17/04/2025,,,,13.43
JES-25-113,676086,120.475,122,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,13.105,Yuvitza.Davila,17/04/2025,,,,13.1
JES-25-113,676087,122,123.525,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,7.375,Yuvitza.Davila,17/04/2025,,,,7.38
JES-25-113,676088,123.525,125.05,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,7.515,Yuvitza.Davila,17/04/2025,,,,7.52
JES-25-113,676089,125.05,126.575,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,7.74,Yuvitza.Davila,17/04/2025,,,,7.74
JES-25-113,676090,126.575,128.1,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,13.69,Yuvitza.Davila,17/04/2025,,,,13.71
JES-25-113,676091,128.1,129.625,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,7.725,Yuvitza.Davila,17/04/2025,,,,7.74
JES-25-113,676092,129.625,131.15,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,11.18,Yuvitza.Davila,17/04/2025,,,,10.39
JES-25-113,676093,131.15,132.675,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,2.81,Yuvitza.Davila,17/04/2025,,,,2.65
JES-25-113,676095,132.675,134.2,1.52,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,11.16,Yuvitza.Davila,17/04/2025,,,,10.3
JES-25-113,676096,134.2,135.725,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,8.905,Yuvitza.Davila,17/04/2025,,,,8.85
JES-25-113,676097,135.725,137.25,1.53,1,,ALS,PIL-087,HE25108554 - Finalized,10/04/2025,Chips_QuarterSplit,12.745,Yuvitza.Davila,17/04/2025,,,,11.75
JES-25-114,676102,0,1.525,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,1.445,Yuvitza.Davila,13/04/2025,,,,1.45
JES-25-114,676103,1.525,3.05,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,1.605,Yuvitza.Davila,13/04/2025,,,,1.6
JES-25-114,676104,3.05,4.575,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,5.415,Yuvitza.Davila,13/04/2025,,,,5.43
JES-25-114,676105,4.575,6.1,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,5.05,Yuvitza.Davila,13/04/2025,,,,5.06
JES-25-114,676106,6.1,7.625,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,5.23,Yuvitza.Davila,13/04/2025,,,,5.24
JES-25-114,676107,7.625,9.15,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,14.495,Yuvitza.Davila,13/04/2025,,,,14.53
JES-25-114,676108,9.15,10.675,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,11.77,Yuvitza.Davila,13/04/2025,,,,11.8
JES-25-114,676109,10.675,12.2,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,9.36,Yuvitza.Davila,13/04/2025,,,,9.4
JES-25-114,676110,12.2,13.725,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,14.97,Yuvitza.Davila,13/04/2025,,,,15.03
JES-25-114,676111,13.725,15.25,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,7.92,Yuvitza.Davila,13/04/2025,,,,7.95
JES-25-114,676112,15.25,16.775,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,10.83,Yuvitza.Davila,13/04/2025,,,,10.86
JES-25-114,676113,16.775,18.3,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,9.595,Yuvitza.Davila,13/04/2025,,,,9.62
JES-25-114,676114,18.3,19.825,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,10.03,Yuvitza.Davila,13/04/2025,,,,10.05
JES-25-114,676115,19.825,21.35,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,8.79,Yuvitza.Davila,13/04/2025,,,,8.83
JES-25-114,676117,21.35,22.875,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,8.21,Yuvitza.Davila,13/04/2025,,,,8.23
JES-25-114,676118,22.875,24.4,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,8.225,Yuvitza.Davila,13/04/2025,,,,8.26
JES-25-114,676119,24.4,25.925,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,7.407,Yuvitza.Davila,13/04/2025,,,,7.48
JES-25-114,676120,25.925,27.45,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,9.775,Yuvitza.Davila,13/04/2025,,,,9.82
JES-25-114,676121,27.45,28.975,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,7.15,Yuvitza.Davila,13/04/2025,,,,7.16
JES-25-114,676122,28.975,30.5,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,9.045,Yuvitza.Davila,13/04/2025,,,,9.07
JES-25-114,676123,30.5,32.025,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,9.4,Yuvitza.Davila,13/04/2025,,,,9.41
JES-25-114,676124,32.025,33.55,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,8.38,Yuvitza.Davila,13/04/2025,,,,8.4
JES-25-114,676125,33.55,35.075,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,8.67,Yuvitza.Davila,13/04/2025,,,,8.67
JES-25-114,676126,35.075,36.6,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,8.28,Yuvitza.Davila,13/04/2025,,,,8.31
JES-25-114,676127,36.6,38.125,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,8.325,Yuvitza.Davila,13/04/2025,,,,8.35
JES-25-114,676128,38.125,39.65,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,7.91,Yuvitza.Davila,13/04/2025,,,,7.92
JES-25-114,676129,39.65,41.175,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,8.575,Yuvitza.Davila,13/04/2025,,,,8.61
JES-25-114,676130,41.175,42.7,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,8.535,Yuvitza.Davila,13/04/2025,,,,8.55
JES-25-114,676131,42.7,44.225,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,10.3,Yuvitza.Davila,13/04/2025,,,,10.35
JES-25-114,676132,44.225,45.75,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,6.41,Yuvitza.Davila,13/04/2025,,,,6.44
JES-25-114,676133,45.75,47.275,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,7.305,Yuvitza.Davila,13/04/2025,,,,7.33
JES-25-114,676134,47.275,48.8,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,7.885,Yuvitza.Davila,13/04/2025,,,,7.91
JES-25-114,676135,48.8,50.325,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,9.61,Yuvitza.Davila,13/04/2025,,,,9.64
JES-25-114,676138,50.325,51.85,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,7.305,Yuvitza.Davila,13/04/2025,,,,7.33
JES-25-114,676139,51.85,53.375,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,8.705,Yuvitza.Davila,13/04/2025,,,,8.65
JES-25-114,676140,53.375,54.9,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,7.575,Yuvitza.Davila,13/04/2025,,,,7.6
JES-25-114,676141,54.9,56.425,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,8.92,Yuvitza.Davila,13/04/2025,,,,8.96
JES-25-114,676142,56.425,57.95,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,9.205,Yuvitza.Davila,13/04/2025,,,,9.24
JES-25-114,676143,57.95,59.475,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,8.075,Yuvitza.Davila,13/04/2025,,,,8.1
JES-25-114,676144,59.475,61,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,7.53,Yuvitza.Davila,13/04/2025,,,,7.57
JES-25-114,676145,61,62.525,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,7.15,Yuvitza.Davila,13/04/2025,,,,7.18
JES-25-114,676146,62.525,64.05,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,6.96,Yuvitza.Davila,13/04/2025,,,,7
JES-25-114,676147,64.05,65.575,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,7.21,Yuvitza.Davila,13/04/2025,,,,7.25
JES-25-114,676148,65.575,67.1,1.52,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,8.085,Yuvitza.Davila,13/04/2025,,,,8.11
JES-25-114,676149,67.1,68.625,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,8.985,Yuvitza.Davila,13/04/2025,,,,9.02
JES-25-114,676150,68.625,70.15,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,7.53,Yuvitza.Davila,13/04/2025,,,,7.57
JES-25-114,676151,70.15,71.675,1.52,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,7.95,Yuvitza.Davila,13/04/2025,,,,8
JES-25-114,676152,71.675,73.2,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,5.92,Yuvitza.Davila,13/04/2025,,,,5.96
JES-25-114,676153,73.2,74.725,1.52,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,8.425,Yuvitza.Davila,13/04/2025,,,,8.44
JES-25-114,676154,74.725,76.25,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,7.23,Yuvitza.Davila,13/04/2025,,,,7.27
JES-25-114,676156,76.25,77.775,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,8.87,Yuvitza.Davila,13/04/2025,,,,8.91
JES-25-114,676157,77.775,79.3,1.52,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,6.59,Yuvitza.Davila,13/04/2025,,,,6.63
JES-25-114,676158,79.3,80.825,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,6.865,Yuvitza.Davila,13/04/2025,,,,6.9
JES-25-114,676159,80.825,82.35,1.52,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,6.695,Yuvitza.Davila,13/04/2025,,,,6.73
JES-25-114,676160,82.35,83.875,1.53,1,,ALS,PIL-088,HE25108556 - Finalized,13/04/2025,Chips_QuarterSplit,7.925,Yuvitza.Davila,13/04/2025,,,,7.97
